City,Area,Frontage,Floors,Bedrooms,Bathrooms,Legal status,Price
Bình Dương,135.0,4.5,3.0,3.0,3.0,Have certificate,7.549999999999999
Tuyên Quang,25.499999999999993,6.5,1.9999999999999996,2.0,1.5,Have certificate,2.3999999999999995
Hưng Yên,96.0,4.5,4.0,3.0,3.0,Have certificate,4.5
Bà Rịa Vũng Tàu,41.49999999999999,3.2,1.9999999999999996,2.0,2.0,Sale contract,1.5999999999999996
Tuyên Quang,34.99999999999999,3.3,5.0,3.0,4.0,Have certificate,4.449999999999999
Tuyên Quang,30.999999999999993,4.5,5.0,3.0,4.0,Have certificate,3.8499999999999996
Hà Giang,30.000000000000004,4.5,5.0,3.0,4.0,Have certificate,4.299999999999999
Hậu Giang,72.0,4.0,3.0,4.0,5.0,Have certificate,5.95
Yên Bái,43.2,4.5,1.9999999999999996,2.0,2.0,Have certificate,8.2
Sơn La,51.0,4.6,5.0,4.0,5.0,Have certificate,6.799999999999999
Hà Giang,140.0,6.3,4.0,5.0,5.0,Have certificate,6.679999999999999
Đà Nẵng,43.0,4.5,3.0,3.0,3.0,Have certificate,6.4
Phú Thọ,93.99999999999999,4.3,3.0,3.0,4.0,Have certificate,5.6499999999999995
Bình Thuận,75.0,5.0,3.0,3.0,3.0,Have certificate,3.1999999999999997
Bến Tre,40.0,6.0,1.9999999999999996,3.0,3.0,Have certificate,3.4499999999999997
Yên Bái,76.0,4.5,4.0,3.0,4.0,Have certificate,8.5
Đà Nẵng,75.0,5.0,3.0,3.0,3.0,Have certificate,5.599999999999999
Phú Thọ,106.0,6.0,5.0,5.0,5.5,Sale contract,9.28
Hậu Giang,85.0,6.0,1.0,3.0,2.0,Have certificate,6.5
Đà Nẵng,75.0,4.5,3.0,4.0,3.0,Have certificate,6.5
Bình Dương,100.0,5.0,3.0,5.0,4.0,Have certificate,5.2
Phú Thọ,60.00000000000001,4.5,4.0,3.0,4.0,Have certificate,6.05
Đường Số 11,66.99999999999999,4.0,1.0,1.5,1.5,Have certificate,3.749999999999999
Bến Tre,56.099999999999994,4.51,4.0,5.0,5.0,Have certificate,2.999999999999999
Bình Dương,40.0,3.0,1.0,2.0,1.5,Have certificate,2.749999999999999
Vĩnh Long,75.0,4.0,1.9999999999999996,2.0,3.0,Have certificate,8.4
Hưng Yên,74.5,4.5,4.0,3.0,3.0,Have certificate,10.0
Tphcm,63.99999999999999,5.0,3.0,4.0,4.0,Have certificate,8.9
Yên Bái,16.5,4.5,3.0,3.0,3.0,Have certificate,5.05
Bến Tre,66.99999999999999,4.0,3.0,5.0,5.0,Have certificate,9.8
Bình Thuận,40.0,3.3,5.0,5.5,3.0,Have certificate,8.5
Tuyên Quang,60.00000000000001,5.0,5.0,3.0,4.0,Have certificate,6.3
Phú Thọ,55.0,5.7,4.0,5.0,5.0,Have certificate,9.0
Hưng Yên,33.99999999999999,3.9,5.0,3.0,4.0,Have certificate,6.4
Tphcm,30.000000000000004,4.5,1.9999999999999996,3.0,3.0,Have certificate,1.9999999999999996
Bà Rịa Vũng Tàu,140.0,6.0,1.0,3.0,2.0,Have certificate,5.999999999999999
Hải Phòng,92.0,4.0,3.0,3.0,2.0,Have certificate,6.699999999999999
Bình Dương,75.0,4.5,3.0,4.0,5.0,Have certificate,6.699999999999999
Hậu Giang,69.99999999999999,4.5,1.0,2.0,2.0,Have certificate,9.0
Bình Dương,45.0,4.3,3.0,3.0,3.0,Have certificate,6.4
Nam Từ Liêm,30.000000000000004,3.3999999999999995,5.0,3.0,4.0,Have certificate,5.2
Tphcm,49.99999999999999,4.5,1.9999999999999996,3.0,3.0,Have certificate,6.599999999999999
Đường Số 11,49.99999999999999,4.0,4.0,3.0,3.0,Have certificate,9.2
Yên Bái,51.0,6.5,3.0,3.0,2.0,Have certificate,5.499999999999999
Phú Thọ,30.999999999999993,6.0,5.0,3.0,4.0,Have certificate,4.7
Tphcm,140.0,4.5,1.0,3.0,3.0,Have certificate,1.5999999999999996
Đà Nẵng,42.9,3.9,1.9999999999999996,3.0,3.0,Have certificate,6.3
Đà Nẵng,15.999999999999991,4.0,1.9999999999999996,1.5,1.5,Have certificate,2.299999999999999
Đà Nẵng,35.99999999999999,5.1,6.0,3.0,3.0,Have certificate,7.499999999999999
Lâm Đồng,72.6,4.0,1.9999999999999996,2.0,2.0,Have certificate,3.8499999999999996
Lâm Đồng,120.0,4.2,1.9999999999999996,2.0,2.0,Have certificate,4.799999999999999
Vĩnh Long,30.000000000000004,3.0,1.9999999999999996,2.0,2.0,Have certificate,2.999999999999999
Đường Số 11,109.0,4.5,3.0,3.0,2.0,Have certificate,3.3499999999999996
Tuyên Quang,57.0,4.5,4.0,4.0,3.0,Have certificate,6.9
Vĩnh Long,46.00000000000001,4.5,4.0,3.0,3.0,Have certificate,8.2
Tuyên Quang,140.0,6.5,3.0,5.5,5.0,Have certificate,8.95
Lâm Đồng,34.99999999999999,3.5,5.0,3.0,3.0,Have certificate,7.599999999999999
Lâm Đồng,58.00000000000001,4.5,5.0,4.0,3.0,Have certificate,6.599999999999999
Đà Nẵng,63.99999999999999,4.0,3.0,3.0,3.0,Have certificate,5.6499999999999995
Yên Bái,42.0,4.5,5.0,3.0,3.0,Have certificate,5.95
Bến Tre,43.0,4.0,4.0,3.0,3.0,Have certificate,6.4
Tuyên Quang,46.00000000000001,3.6,1.0,3.0,3.0,Have certificate,9.9
Nam Từ Liêm,63.2,4.0,1.9999999999999996,2.0,2.0,Have certificate,5.849999999999999
Sơn La,90.0,5.5,1.9999999999999996,3.0,2.0,Have certificate,3.1999999999999997
Hậu Giang,40.0,3.3,5.0,3.0,3.0,Have certificate,5.599999999999999
Bến Tre,49.99999999999999,4.0,4.0,4.0,3.0,Have certificate,8.7
Bình Dương,34.99999999999999,4.5,4.0,3.0,4.0,Have certificate,5.1
Bình Định,30.000000000000004,4.0,3.0,3.0,2.0,Have certificate,2.3999999999999995
Yên Bái,43.99999999999999,4.0,3.0,3.0,3.0,Have certificate,4.0
Hưng Yên,40.0,4.0,5.0,3.0,3.0,Have certificate,8.9
Đường Số 11,35.99999999999999,3.8,4.0,3.0,3.0,Have certificate,5.699999999999999
Yên Bái,100.0,5.0,3.0,5.0,3.0,Have certificate,5.3
Hậu Giang,30.000000000000004,4.5,5.0,3.0,3.0,Have certificate,7.6499999999999995
Lâm Đồng,31.999999999999993,4.5,5.0,3.0,4.0,Have certificate,4.8999999999999995
Bình Thuận,34.99999999999999,4.5,5.0,3.0,4.0,Have certificate,4.85
Bình Định,127.99999999999999,4.5,1.9999999999999996,3.0,3.0,Have certificate,7.699999999999999
Tuyên Quang,42.2,4.1,3.0,3.0,3.0,Have certificate,6.4
Lâm Đồng,140.0,6.5,3.0,3.0,3.0,Have certificate,3.2999999999999994
Tuyên Quang,39.0,4.5,5.0,3.0,3.0,Have certificate,6.5
Hải Phòng,73.99999999999999,4.0,4.0,4.0,5.0,Have certificate,5.9
Sơn La,43.99999999999999,4.5,5.0,5.0,3.0,Have certificate,6.799999999999999
Đường Số 11,45.0,6.5,4.0,3.0,3.0,Have certificate,8.95
Hải Phòng,129.5,6.5,1.9999999999999996,3.0,3.0,Have certificate,5.1
Hà Giang,79.99999999999999,5.0,3.0,3.0,3.0,Have certificate,1.649999999999999
Đường Số 11,72.99999999999999,5.0,1.0,1.5,1.5,Sale contract,1.4499999999999993
Nam Từ Liêm,38.29999999999999,3.3999999999999995,4.0,3.0,3.0,Have certificate,4.75
Bà Rịa Vũng Tàu,124.99999999999999,6.5,3.0,4.0,3.0,Have certificate,2.749999999999999
Vĩnh Long,45.0,4.5,5.0,5.0,4.0,Have certificate,8.0
Hậu Giang,30.999999999999993,3.0,4.0,3.0,3.0,Have certificate,3.7999999999999994
Hà Giang,45.0,4.0,5.0,3.0,3.0,Have certificate,8.8
Đường Số 11,63.99999999999999,4.0,3.0,5.5,3.0,Have certificate,9.3
Hà Giang,39.0,5.2,4.0,3.0,2.0,Have certificate,7.499999999999999
Nam Từ Liêm,57.0,4.5,3.0,4.0,4.0,Have certificate,5.9
Yên Bái,35.99999999999999,4.0,1.9999999999999996,2.0,2.0,Have certificate,5.2
Sơn La,76.0,5.5,1.9999999999999996,2.0,2.0,Have certificate,4.2
Thừa Thiên Huế,124.99999999999999,5.0,3.0,4.0,5.0,Have certificate,6.879999999999999
Bà Rịa Vũng Tàu,70.49999999999999,5.0,1.9999999999999996,3.0,2.0,Have certificate,3.5999999999999996
Vĩnh Long,100.0,4.5,3.0,3.0,3.0,Have certificate,6.9
Hà Giang,103.99999999999999,4.5,1.9999999999999996,3.0,3.0,Have certificate,8.8
Vĩnh Long,40.0,4.0,1.0,3.0,3.0,Have certificate,2.999999999999999
Phú Thọ,100.0,4.5,1.9999999999999996,4.0,4.0,Sale contract,4.0
Bến Tre,94.99999999999999,4.5,3.0,5.0,3.0,Have certificate,5.2
Sơn La,45.0,4.5,3.0,4.0,4.0,Have certificate,8.25
Hưng Yên,41.00000000000001,4.5,5.0,3.0,4.0,Have certificate,8.1
Hải Phòng,75.29999999999998,6.5,1.9999999999999996,3.0,3.0,Have certificate,2.7999999999999985
Bình Thuận,49.99999999999999,4.2,5.0,5.0,4.0,Have certificate,9.3
Sơn La,78.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,8.8
Yên Bái,80.99999999999999,5.0,1.9999999999999996,3.0,2.0,Have certificate,6.35
Bến Tre,60.00000000000001,4.5,4.0,4.0,4.0,Have certificate,5.599999999999999
Nam Từ Liêm,75.0,4.5,3.0,3.0,3.0,Have certificate,3.8699999999999997
Sơn La,41.00000000000001,4.5,5.0,4.0,4.0,Have certificate,8.9
Bến Tre,113.0,5.0,4.0,4.0,5.5,Have certificate,8.0
Hậu Giang,58.00000000000001,3.5,1.9999999999999996,3.0,2.0,Have certificate,5.499999999999999
Tuyên Quang,62.0,4.5,3.0,3.0,3.0,Have certificate,4.6
Tuyên Quang,73.99999999999999,4.5,3.0,4.0,4.0,Have certificate,8.5
Lâm Đồng,97.99999999999999,4.5,4.0,3.0,3.0,Have certificate,8.5
Thừa Thiên Huế,43.99999999999999,4.4,5.0,4.0,3.0,Have certificate,8.8
Phú Thọ,42.0,4.5,1.9999999999999996,2.0,2.0,Have certificate,3.7
Bà Rịa Vũng Tàu,120.0,5.0,4.0,5.0,5.0,Have certificate,4.5
Hưng Yên,34.99999999999999,4.5,4.0,3.0,3.0,Have certificate,4.799999999999999
Nam Từ Liêm,46.00000000000001,4.5,4.0,5.5,3.0,Have certificate,5.699999999999999
Tuyên Quang,60.00000000000001,4.0,3.0,4.0,4.0,Have certificate,8.0
Hà Giang,35.99999999999999,4.5,5.0,3.0,4.0,Have certificate,6.3
Vĩnh Long,140.0,5.0,1.0,3.0,2.0,Have certificate,2.2
Tphcm,107.99999999999999,4.5,3.0,3.0,3.0,Have certificate,6.5
Bình Thuận,90.0,4.5,3.0,3.0,3.0,Have certificate,6.799999999999999
Lâm Đồng,140.0,6.5,3.0,3.0,3.0,Have certificate,10.0
Hải Phòng,78.0,6.5,4.0,4.0,4.0,Have certificate,6.5
Hà Giang,20.999999999999996,4.5,1.9999999999999996,2.0,1.5,Have certificate,2.8999999999999995
Bà Rịa Vũng Tàu,140.0,5.0,1.9999999999999996,3.0,3.0,Have certificate,9.8
Vĩnh Long,65.0,5.0,3.0,3.0,3.0,Have certificate,5.749999999999999
Thừa Thiên Huế,72.99999999999999,6.5,4.0,3.0,3.0,Have certificate,9.499999999999998
Phú Thọ,49.99999999999999,5.0,5.0,3.0,4.0,Have certificate,5.999999999999999
Hậu Giang,140.0,6.5,1.9999999999999996,3.0,2.0,Sale contract,7.9
Bến Tre,83.99999999999999,6.5,1.0,1.5,1.5,Have certificate,8.4
Tuyên Quang,67.99999999999999,4.0,3.0,4.0,3.0,Have certificate,9.25
Bà Rịa Vũng Tàu,140.0,4.5,3.0,3.0,3.0,Have certificate,3.5999999999999996
Đà Nẵng,56.0,4.5,4.0,4.0,5.0,Have certificate,5.1
Hưng Yên,33.99999999999999,3.8,5.0,3.0,3.0,Have certificate,6.05
Tuyên Quang,30.000000000000004,4.5,1.9999999999999996,3.0,3.0,Have certificate,1.88
Tuyên Quang,34.99999999999999,3.2,1.9999999999999996,2.0,3.0,Have certificate,4.049999999999999
Hậu Giang,93.0,4.2,3.0,3.0,3.0,Have certificate,8.5
Phú Thọ,63.99999999999999,4.5,4.0,5.0,4.0,Have certificate,8.5
Bình Dương,27.0,4.0,5.0,3.0,4.0,Have certificate,4.75
Nam Từ Liêm,90.0,5.0,4.0,4.0,5.0,Have certificate,8.0
Phú Thọ,111.99999999999999,4.0,1.9999999999999996,2.0,2.0,Have certificate,8.3
Vĩnh Long,140.0,6.5,1.0,5.5,5.0,Have certificate,7.9
Nam Từ Liêm,79.99999999999999,4.5,3.0,4.0,2.0,Have certificate,7.35
Bình Dương,90.99999999999999,4.5,1.0,2.0,2.0,Have certificate,4.4
Hưng Yên,90.0,5.0,1.9999999999999996,3.0,2.0,Have certificate,8.9
Phú Thọ,82.0,6.5,3.0,3.0,3.0,Have certificate,4.8999999999999995
Yên Bái,45.0,6.5,5.0,3.0,3.0,Have certificate,10.0
Hải Phòng,90.0,6.0,4.0,4.0,4.0,Have certificate,7.799999999999999
Vĩnh Long,140.0,5.0,3.0,5.5,5.5,Have certificate,4.2
Bến Tre,140.0,4.5,3.0,3.0,3.0,Have certificate,9.499999999999998
Yên Bái,34.99999999999999,4.5,4.0,2.0,3.0,Have certificate,3.9499999999999993
Yên Bái,83.99999999999999,4.5,1.9999999999999996,4.0,3.0,Have certificate,6.799999999999999
Bến Tre,30.000000000000004,3.6,4.0,2.0,3.0,Have certificate,3.4499999999999997
Hà Giang,65.0,4.5,3.0,2.0,2.0,Have certificate,6.5
Hà Giang,90.0,5.0,3.0,2.0,4.0,Sale contract,9.0
Bình Dương,30.000000000000004,3.65,5.0,3.0,3.0,Have certificate,5.799999999999999
Đà Nẵng,79.99999999999999,4.5,1.0,1.5,1.5,Have certificate,5.999999999999999
Đà Nẵng,93.0,4.5,3.0,3.0,3.0,Have certificate,7.499999999999999
Hậu Giang,85.0,4.5,4.0,4.0,5.0,Have certificate,6.9
Hưng Yên,102.59999999999998,3.0,1.0,3.0,3.0,Have certificate,5.6499999999999995
Vĩnh Long,90.0,6.0,4.0,3.0,4.0,Sale contract,8.5
Nam Từ Liêm,37.99999999999999,4.5,4.0,4.0,3.0,Have certificate,5.95
Đà Nẵng,55.2,4.5,3.0,3.0,3.0,Have certificate,7.959999999999999
Nam Từ Liêm,63.99999999999999,4.0,1.9999999999999996,3.0,3.0,Have certificate,5.2
Thừa Thiên Huế,45.0,4.5,3.0,4.0,3.0,Have certificate,8.9
Bến Tre,49.99999999999999,4.6,4.0,4.0,3.0,Have certificate,6.9
Bà Rịa Vũng Tàu,58.00000000000001,4.0,3.0,4.0,3.0,Have certificate,3.7999999999999994
Sơn La,69.0,4.3,3.0,3.0,3.0,Have certificate,4.5
Thừa Thiên Huế,14.99999999999999,3.0,5.0,3.0,4.0,Sale contract,4.5
Hưng Yên,117.99999999999999,6.0,5.0,3.0,3.0,Have certificate,3.3999999999999995
Đường Số 11,40.0,4.6,4.0,4.0,3.0,Have certificate,4.5
Tphcm,51.0,4.5,4.0,4.0,4.0,Have certificate,5.249999999999999
Hải Phòng,76.29999999999998,5.0,3.0,3.0,4.0,Have certificate,7.19
Lâm Đồng,42.0,4.5,3.0,3.0,3.0,Have certificate,3.1999999999999997
Bình Thuận,70.71999999999998,4.5,3.0,3.0,3.0,Have certificate,8.3
Sơn La,54.0,4.5,3.0,3.0,3.0,Have certificate,2.8899999999999997
Lâm Đồng,40.0,6.5,3.0,2.0,1.5,Have certificate,1.4499999999999993
Nam Từ Liêm,29.7,6.5,1.9999999999999996,4.0,3.0,Have certificate,4.5
Vĩnh Long,49.99999999999999,4.5,3.0,3.0,3.0,Have certificate,2.9799999999999995
Phú Thọ,72.99999999999999,3.0,4.0,4.0,3.0,Have certificate,5.799999999999999
Sơn La,47.39999999999999,4.5,3.0,3.0,3.0,Have certificate,1.9999999999999996
Yên Bái,51.99999999999999,4.0,5.0,5.5,5.0,Have certificate,7.499999999999999
Vĩnh Long,51.99999999999999,4.5,1.9999999999999996,4.0,3.0,Have certificate,3.1999999999999997
Nam Từ Liêm,97.99999999999999,4.5,1.9999999999999996,2.0,2.0,Have certificate,2.7
Vĩnh Long,39.0,4.0,1.9999999999999996,2.0,2.0,Have certificate,3.9499999999999993
Lâm Đồng,43.99999999999999,4.5,3.0,3.0,3.0,Have certificate,3.749999999999999
Tuyên Quang,55.0,5.0,5.0,5.5,5.5,Have certificate,7.499999999999999
Lâm Đồng,67.99999999999999,4.0,4.0,4.0,4.0,Have certificate,5.9
Đường Số 11,100.0,4.5,3.0,3.0,3.0,Have certificate,5.3
Phú Thọ,72.0,4.0,3.0,4.0,3.0,Have certificate,7.799999999999999
Tphcm,42.75000000000001,4.5,3.0,4.0,5.0,Have certificate,6.549999999999999
Thừa Thiên Huế,72.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,4.7
Vĩnh Long,46.00000000000001,4.5,5.0,5.5,3.0,Have certificate,6.699999999999999
Lâm Đồng,48.0,4.5,5.0,5.5,3.0,Have certificate,6.9
Đường Số 11,87.1,4.5,3.0,4.0,4.0,Have certificate,7.0
Vĩnh Long,140.0,6.5,3.0,2.0,2.0,Have certificate,9.8
Đường Số 11,93.7,4.5,3.0,2.0,2.0,Have certificate,7.9
Yên Bái,55.29999999999999,4.0,3.0,2.0,1.5,Have certificate,4.2
Sơn La,67.99999999999999,4.5,3.0,4.0,3.0,Have certificate,9.499999999999998
Lâm Đồng,33.99999999999999,4.6,5.0,3.0,3.0,Have certificate,5.499999999999999
Hà Giang,60.00000000000001,5.0,4.0,5.5,5.5,Have certificate,9.9
Tphcm,87.99999999999999,5.0,3.0,3.0,3.0,Have certificate,6.5
Hậu Giang,32.99999999999999,3.0,4.0,4.0,4.0,Have certificate,6.15
Bình Định,86.0,5.0,3.0,4.0,4.0,Have certificate,9.599999999999998
Hải Phòng,58.00000000000001,4.0,3.0,3.0,3.0,Have certificate,3.7999999999999994
Đà Nẵng,140.0,6.5,3.0,1.5,1.5,Have certificate,7.499999999999999
Hậu Giang,97.99999999999999,5.0,1.0,1.5,1.5,Have certificate,9.2
Lâm Đồng,56.0,4.0,1.9999999999999996,3.0,2.0,Have certificate,5.599999999999999
Yên Bái,54.6,4.2,1.9999999999999996,3.0,2.0,Have certificate,4.8999999999999995
Bến Tre,72.0,4.0,3.0,4.0,3.0,Have certificate,5.95
Bình Dương,75.0,4.5,3.0,4.0,4.0,Have certificate,4.299999999999999
Bà Rịa Vũng Tàu,60.00000000000001,4.0,4.0,5.5,5.5,Have certificate,6.099999999999999
Phú Thọ,41.00000000000001,4.0,4.0,4.0,4.0,Have certificate,3.4499999999999997
Hậu Giang,65.0,6.5,1.9999999999999996,1.5,1.5,Have certificate,9.0
Hà Giang,23.100000000000005,4.5,4.0,4.0,3.0,Have certificate,7.799999999999999
Hải Phòng,60.00000000000001,4.0,1.9999999999999996,2.0,2.0,Have certificate,7.799999999999999
Bà Rịa Vũng Tàu,31.999999999999993,4.4,1.9999999999999996,2.0,2.0,Have certificate,4.2
Bình Định,140.0,6.5,1.9999999999999996,4.0,3.0,Have certificate,9.499999999999998
Thừa Thiên Huế,49.99999999999999,3.8,1.9999999999999996,2.0,2.0,Have certificate,5.699999999999999
Bến Tre,60.00000000000001,6.0,5.0,2.0,2.0,Sale contract,4.999999999999999
Bình Dương,34.99999999999999,4.5,6.0,3.0,3.0,Have certificate,4.0
Bà Rịa Vũng Tàu,34.99999999999999,4.5,3.0,3.0,3.0,Have certificate,4.0
Lâm Đồng,140.0,5.0,3.0,4.0,3.0,Have certificate,5.499999999999999
Bến Tre,41.00000000000001,5.4,6.0,4.0,5.0,Have certificate,8.599999999999998
Tphcm,60.99999999999999,4.4,5.0,5.5,5.5,Have certificate,9.9
Vĩnh Long,34.99999999999999,4.5,4.0,4.0,3.0,Have certificate,5.6499999999999995
Bình Định,29.000000000000004,4.5,5.0,4.0,4.0,Have certificate,3.899999999999999
Hậu Giang,30.000000000000004,4.6,5.0,3.0,3.0,Have certificate,2.999999999999999
Bà Rịa Vũng Tàu,125.99999999999999,6.5,3.0,3.0,3.0,Have certificate,6.5
Đường Số 11,90.0,5.0,3.0,3.0,3.0,Have certificate,6.05
Tphcm,45.0,4.7,1.9999999999999996,4.0,4.0,Have certificate,3.65
Vĩnh Long,60.00000000000001,4.0,3.0,3.0,3.0,Have certificate,8.9
Bà Rịa Vũng Tàu,140.0,6.5,1.0,1.5,1.5,Have certificate,9.9
Thừa Thiên Huế,75.6,4.2,3.0,5.5,5.5,Have certificate,4.1
Thừa Thiên Huế,83.0,5.0,3.0,4.0,3.0,Have certificate,5.15
Vĩnh Long,120.0,6.0,1.9999999999999996,3.0,3.0,Have certificate,6.9
Lâm Đồng,49.99999999999999,5.0,5.0,4.0,3.0,Have certificate,10.0
Bến Tre,40.0,4.5,4.0,3.0,3.0,Have certificate,6.5
Bình Thuận,30.000000000000004,5.0,1.9999999999999996,2.0,2.0,Have certificate,2.35
Bình Dương,65.19999999999999,4.5,3.0,3.0,2.0,Have certificate,1.9199999999999997
Bình Định,17.999999999999993,3.1,4.0,3.0,4.0,Have certificate,2.579999999999999
Bà Rịa Vũng Tàu,140.0,5.0,1.0,5.5,5.5,Have certificate,3.899999999999999
Hưng Yên,51.99999999999999,4.5,3.0,4.0,4.0,Have certificate,6.099999999999999
Tphcm,51.99999999999999,4.5,3.0,3.0,2.0,Have certificate,1.8
Bến Tre,31.999999999999993,4.5,4.0,4.0,3.0,Have certificate,3.499999999999999
Bình Thuận,140.0,6.5,1.9999999999999996,3.0,2.0,Have certificate,2.999999999999999
Hậu Giang,72.0,4.0,4.0,4.0,5.0,Have certificate,6.3
Hưng Yên,42.0,5.2,4.0,4.0,3.0,Have certificate,5.45
Tphcm,72.0,4.0,3.0,4.0,3.0,Have certificate,5.989999999999999
Thừa Thiên Huế,62.99999999999999,4.0,3.0,3.0,3.0,Have certificate,7.3
Hải Phòng,49.99999999999999,4.9,4.0,3.0,5.0,Have certificate,6.589999999999999
Hưng Yên,45.0,4.5,6.0,5.5,3.0,Have certificate,7.699999999999999
Hải Phòng,70.4,4.5,5.0,4.0,5.0,Have certificate,8.8
Đà Nẵng,54.0,4.0,5.0,4.0,3.0,Have certificate,7.859999999999999
Sơn La,46.00000000000001,4.5,3.0,3.0,3.0,Have certificate,4.5
Bình Dương,40.0,4.0,5.0,5.5,4.0,Have certificate,3.7999999999999994
Bến Tre,60.00000000000001,4.0,3.0,3.0,3.0,Have certificate,9.499999999999998
Hải Phòng,40.0,4.0,5.0,5.5,5.0,Have certificate,4.299999999999999
Hải Phòng,100.0,5.0,3.0,4.0,3.0,Have certificate,8.5
Thừa Thiên Huế,79.99999999999999,4.5,3.0,3.0,3.0,Have certificate,5.999999999999999
Lâm Đồng,98.59999999999998,5.8,1.9999999999999996,3.0,3.0,Have certificate,2.7
Bình Thuận,51.99999999999999,4.5,4.0,5.5,5.5,Have certificate,8.599999999999998
Vĩnh Long,48.0,4.0,5.0,5.0,4.0,Have certificate,6.9
Đà Nẵng,60.00000000000001,4.0,3.0,3.0,3.0,Have certificate,7.2
Hậu Giang,60.00000000000001,4.5,4.0,4.0,5.0,Have certificate,7.499999999999999
Lâm Đồng,55.0,4.5,4.0,4.0,4.0,Have certificate,6.4
Vĩnh Long,51.99999999999999,4.0,3.0,3.0,3.0,Have certificate,7.499999999999999
Bến Tre,82.5,4.5,1.9999999999999996,3.0,2.0,Have certificate,4.799999999999999
Bình Dương,100.0,5.0,4.0,3.0,3.0,Have certificate,6.199999999999999
Bình Thuận,74.25,4.5,1.9999999999999996,3.0,3.0,Have certificate,5.849999999999999
Nam Từ Liêm,41.00000000000001,4.5,5.0,3.0,4.0,Have certificate,6.95
Hưng Yên,40.0,4.5,5.0,5.5,4.0,Have certificate,5.9
Hải Phòng,79.99999999999999,4.5,3.0,3.0,3.0,Have certificate,9.599999999999998
Bến Tre,96.0,6.0,3.0,2.0,1.5,Have certificate,3.7999999999999994
Thừa Thiên Huế,56.0,4.5,4.0,5.0,5.0,Have certificate,5.779999999999999
Đà Nẵng,40.0,4.5,4.0,3.0,3.0,Have certificate,6.45
Tphcm,46.99999999999999,4.0,5.0,5.5,4.0,Have certificate,7.9
Hậu Giang,140.0,6.5,3.0,3.0,3.0,Have certificate,2.2
Tuyên Quang,94.99999999999999,5.0,5.0,4.0,4.0,Have certificate,10.0
Đà Nẵng,87.99999999999999,6.0,3.0,2.0,3.0,Have certificate,6.199999999999999
Sơn La,69.99999999999999,4.0,3.0,4.0,2.0,Have certificate,7.499999999999999
Hải Phòng,53.0,3.5,5.0,5.5,3.0,Have certificate,8.8
Nam Từ Liêm,55.0,4.5,5.0,3.0,3.0,Have certificate,10.0
Sơn La,30.000000000000004,4.5,5.0,3.0,3.0,Have certificate,5.2
Hà Giang,40.0,4.0,5.0,3.0,3.0,Have certificate,4.299999999999999
Bà Rịa Vũng Tàu,35.99999999999999,4.5,3.0,2.0,2.0,Have certificate,5.599999999999999
Tphcm,60.00000000000001,4.5,4.0,4.0,4.0,Have certificate,7.2
Bình Thuận,79.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,6.199999999999999
Bến Tre,45.0,4.5,3.0,3.0,3.0,Have certificate,6.5
Hưng Yên,62.99999999999999,4.5,5.0,3.0,3.0,Have certificate,7.0
Hưng Yên,61.39999999999999,4.5,5.0,4.0,5.0,Have certificate,7.0
Sơn La,60.00000000000001,5.0,1.9999999999999996,3.0,2.0,Have certificate,4.999999999999999
Nam Từ Liêm,31.999999999999993,4.5,4.0,4.0,3.0,Have certificate,6.5
Bình Định,75.0,4.0,3.0,3.0,3.0,Have certificate,4.799999999999999
Bình Thuận,30.000000000000004,4.0,6.0,4.0,4.0,Have certificate,5.1
Yên Bái,140.0,6.5,3.0,3.0,3.0,Have certificate,6.799999999999999
Lâm Đồng,42.0,4.1,3.0,3.0,3.0,Have certificate,6.4
Hải Phòng,49.50000000000001,4.5,4.0,3.0,4.0,Have certificate,6.199999999999999
Tuyên Quang,51.0,4.5,4.0,4.0,3.0,Have certificate,7.499999999999999
Hưng Yên,69.99999999999999,4.0,3.0,5.5,5.0,Have certificate,5.849999999999999
Bình Dương,46.00000000000001,4.5,4.0,3.0,3.0,Have certificate,5.999999999999999
Bình Dương,31.999999999999993,4.5,5.0,3.0,3.0,Have certificate,4.95
Phú Thọ,100.0,5.0,5.0,3.0,3.0,Have certificate,8.7
Hưng Yên,40.0,4.5,5.0,5.0,5.0,Have certificate,5.2
Yên Bái,40.29999999999999,4.5,1.9999999999999996,2.0,1.5,Have certificate,6.699999999999999
Lâm Đồng,90.0,5.0,4.0,4.0,5.0,Have certificate,9.9
Bình Thuận,39.0,3.8,3.0,2.0,2.0,Have certificate,5.3
Nam Từ Liêm,107.99999999999999,4.5,4.0,5.0,5.5,Have certificate,7.499999999999999
Tuyên Quang,32.99999999999999,4.5,4.0,5.0,3.0,Have certificate,3.1999999999999997
Nam Từ Liêm,26.68,4.1,4.0,3.0,3.0,Have certificate,2.7999999999999985
Thừa Thiên Huế,33.99999999999999,4.5,1.9999999999999996,2.0,2.0,Have certificate,4.7
Đường Số 11,30.000000000000004,4.5,5.0,4.0,3.0,Have certificate,4.1
Thừa Thiên Huế,66.99999999999999,6.0,1.9999999999999996,3.0,3.0,Have certificate,6.3
Bình Thuận,67.99999999999999,4.5,3.0,3.0,3.0,Have certificate,7.699999999999999
Yên Bái,89.0,4.3,1.9999999999999996,3.0,3.0,Have certificate,4.6
