City,Area,Frontage,Floors,Bedrooms,Bathrooms,Legal status,Price
Phú Thọ,0.2257121986851716,0.1875,0.3333333333333333,0.375,0.375,Have certificate,0.1333333333333333
Vĩnh Long,0.2768444119795471,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.4123809523809524
Hậu Giang,0.1307523739956172,0.3,0.1666666666666666,0.125,0.125,Have certificate,0.5238095238095238
Hậu Giang,0.2403214024835646,0.5,0.8333333333333334,0.375,0.375,Have certificate,0.4285714285714285
Bình Thuận,0.6201607012417822,0.5,0.5,0.625,0.375,Have certificate,0.7809523809523808
Thừa Thiên Huế,0.618699780861943,0.7749999999999999,0.3333333333333333,0.375,0.375,Have certificate,0.2714285714285714
Đà Nẵng,0.7078159240321402,0.5,0.3333333333333333,0.125,0.0,Have certificate,0.1904761904761904
Đường Số 11,0.4302410518626735,1.0,0.0,0.375,0.0,Have certificate,0.1619047619047619
Tuyên Quang,0.5902118334550767,0.625,0.3333333333333333,0.625,0.875,Sale contract,0.3238095238095238
Thừa Thiên Huế,1.0,0.5,0.3333333333333333,0.125,0.0,Have certificate,0.5714285714285714
Thừa Thiên Huế,0.2330168005843681,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.0619047619047618
Thừa Thiên Huế,0.4886778670562454,0.5,0.3333333333333333,0.125,0.125,Sale contract,0.1714285714285713
Bà Rịa Vũng Tàu,0.2403214024835646,0.25,0.5,0.625,0.625,Have certificate,0.4285714285714285
Bến Tre,0.5113221329437545,0.4499999999999999,0.3333333333333333,0.625,0.625,Have certificate,0.8476190476190476
Bình Định,0.5325054784514244,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.5333333333333332
Bà Rịa Vũng Tàu,0.7443389335281226,1.0,0.5,1.0,0.625,Have certificate,0.5733333333333333
Thừa Thiên Huế,0.1599707815924032,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.4047619047619047
Tuyên Quang,0.4156318480642805,0.5,0.3333333333333333,0.625,0.875,Have certificate,0.6571428571428571
Đà Nẵng,0.1964937910883857,0.25,0.6666666666666666,0.375,0.375,Have certificate,0.4266666666666666
Yên Bái,0.7078159240321402,0.5,0.5,0.375,0.625,Have certificate,0.5428571428571428
Nam Từ Liêm,0.5617238860482103,0.5,0.1666666666666666,0.625,0.125,Have certificate,0.8476190476190476
Tphcm,0.6055514974433893,0.375,0.1666666666666666,0.375,0.125,Have certificate,0.5523809523809523
Phú Thọ,0.4740686632578524,0.2249999999999999,0.3333333333333333,0.375,0.375,Have certificate,0.7095238095238094
Bà Rịa Vũng Tàu,0.6712929145361577,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5714285714285714
Tuyên Quang,0.408327246165084,0.375,0.1666666666666666,0.375,0.125,Have certificate,0.6095238095238096
Hưng Yên,0.5105916727538349,1.0,0.5,1.0,0.625,Have certificate,0.7428571428571429
Hà Giang,0.3864134404674945,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.5885714285714285
Hà Giang,0.4156318480642805,0.5,0.6666666666666666,0.625,0.625,Sale contract,0.3809523809523809
Thừa Thiên Huế,0.8539079620160701,0.5,0.3333333333333333,0.125,0.125,Have certificate,0.4285714285714285
Lâm Đồng,0.2841490138787436,0.5,0.6666666666666666,1.0,0.875,Have certificate,0.6428571428571428
Bình Thuận,0.8173849525200876,0.375,0.0,0.125,0.125,Have certificate,0.4476190476190476
Bình Dương,0.5463842220598978,0.25,0.0,0.375,0.125,Have certificate,0.3904761904761904
Phú Thọ,0.5617238860482103,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.1428571428571428
Lâm Đồng,0.5617238860482103,0.625,0.5,0.875,1.0,Have certificate,0.5714285714285714
Hưng Yên,0.393718042366691,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4238095238095238
Bình Dương,0.5105916727538349,0.5,0.3333333333333333,0.625,0.875,Have certificate,0.3952380952380953
Hưng Yên,0.6523009495982469,0.5,0.0,0.375,0.375,Have certificate,0.619047619047619
Hưng Yên,0.2330168005843681,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.1895238095238095
Hưng Yên,0.3060628195763331,0.625,0.5,0.625,0.625,Have certificate,0.5333333333333332
Bình Thuận,0.4886778670562454,1.0,0.5,0.625,0.875,Have certificate,0.7238095238095237
Tphcm,0.4358655953250548,0.3874999999999999,0.1666666666666666,0.125,0.125,Have certificate,0.4523809523809523
Sơn La,0.3279766252739226,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4257142857142857
Đà Nẵng,0.3425858290723155,0.5,0.6666666666666666,0.375,0.875,Have certificate,0.5238095238095238
Hưng Yên,0.3060628195763331,0.5,0.3333333333333333,0.625,0.875,Have certificate,0.5333333333333332
Đường Số 11,0.5325054784514244,0.375,0.5,0.375,0.375,Have certificate,0.6857142857142856
Đà Nẵng,0.3279766252739226,0.5,0.5,0.625,0.375,Have certificate,0.2095238095238095
Thừa Thiên Huế,0.5617238860482103,0.625,0.1666666666666666,0.375,0.375,Have certificate,0.3904761904761904
Đường Số 11,0.3571950328707085,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.5809523809523809
Hà Giang,0.2622352081811541,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.3190476190476189
Thừa Thiên Huế,0.2658875091307524,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4666666666666667
Bình Dương,0.5617238860482103,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.0666666666666666
Bến Tre,0.2330168005843681,0.25,0.5,0.625,0.375,Have certificate,0.438095238095238
Hậu Giang,0.6128560993425858,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.7142857142857143
Thừa Thiên Huế,0.379108838568298,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.7714285714285714
Đường Số 11,0.4521548575602629,0.75,0.1666666666666666,0.375,0.375,Have certificate,0.3523809523809524
Thừa Thiên Huế,0.5617238860482103,0.875,0.3333333333333333,0.625,0.375,Have certificate,0.2095238095238095
Vĩnh Long,0.8539079620160701,0.875,0.0,0.375,0.375,Sale contract,0.2476190476190476
Sơn La,1.0,1.0,0.1666666666666666,0.375,0.375,Sale contract,0.4990476190476191
Bình Dương,0.6347699050401753,0.5,0.3333333333333333,0.625,0.625,Sale contract,0.238095238095238
Tphcm,0.1161431701972242,0.4175,0.1666666666666666,0.125,0.0,Have certificate,0.079047619047619
Phú Thọ,0.2987582176771365,0.5,0.6666666666666666,0.625,0.625,Have certificate,0.5333333333333332
Đà Nẵng,0.3864134404674945,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.6285714285714284
Yên Bái,0.3060628195763331,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.7142857142857143
Hải Phòng,0.2037983929875821,0.25,0.3333333333333333,0.0,0.0,Have certificate,0.2476190476190476
Lâm Đồng,0.2403214024835646,0.1999999999999999,0.5,0.625,0.625,Have certificate,0.2095238095238095
Tphcm,0.2330168005843681,0.5,0.5,0.375,0.125,Have certificate,0.3809523809523809
Đà Nẵng,0.393718042366691,0.5,0.3333333333333333,0.375,0.625,Have certificate,0.5047619047619047
Thừa Thiên Huế,1.0,0.5,0.3333333333333333,0.125,0.0,Have certificate,0.019047619047619
Hải Phòng,0.4521548575602629,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.2142857142857143
Yên Bái,0.2987582176771365,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.1380952380952381
Bình Thuận,0.2695398100803506,0.5,0.5,0.875,0.625,Have certificate,0.4142857142857142
Bà Rịa Vũng Tàu,0.7078159240321402,0.625,0.3333333333333333,0.625,0.375,Sale contract,0.2
Vĩnh Long,0.6347699050401753,0.625,0.1666666666666666,0.375,0.375,Have certificate,0.7428571428571429
Tuyên Quang,0.8173849525200876,0.625,0.1666666666666666,0.375,0.375,Have certificate,0.3619047619047618
Thừa Thiên Huế,0.7078159240321402,0.5,0.3333333333333333,0.375,0.625,Have certificate,0.2571428571428572
Hà Giang,0.2330168005843681,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.2552380952380952
Hưng Yên,1.0,1.0,0.3333333333333333,0.875,0.625,Have certificate,0.5333333333333332
Tuyên Quang,0.7954711468224981,1.0,0.1666666666666666,0.375,0.625,Have certificate,0.5238095238095238
Yên Bái,0.2549306062819576,0.5,0.0,0.0,0.0,Have certificate,0.2523809523809524
Đường Số 11,0.5471146822498174,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.1714285714285713
Đà Nẵng,0.4448502556610664,0.375,0.5,0.625,0.625,Have certificate,0.8095238095238094
Bến Tre,0.5580715850986121,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.2952380952380952
Đường Số 11,0.4375456537618699,0.425,0.3333333333333333,0.125,0.125,Have certificate,0.2838095238095238
Bình Thuận,0.1234477720964207,0.125,0.5,0.375,0.375,Have certificate,0.2428571428571428
Vĩnh Long,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5333333333333332
Bến Tre,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4285714285714285
Bình Định,0.939371804236669,0.5,0.3333333333333333,0.625,0.625,Have certificate,0.8095238095238094
Hậu Giang,0.5032870708546384,0.5,0.6666666666666666,0.375,1.0,Have certificate,0.7047619047619048
Vĩnh Long,0.8904309715120525,0.5,0.3333333333333333,0.375,0.625,Sale contract,0.619047619047619
Hà Giang,0.3469685902118334,0.5125,0.3333333333333333,0.625,0.375,Have certificate,0.5523809523809523
Đường Số 11,0.6581446311176041,0.6325000000000001,0.1666666666666666,0.375,0.375,Have certificate,0.7238095238095237
Phú Thọ,0.3279766252739226,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.6
Thừa Thiên Huế,0.1380569758948137,0.125,0.5,0.375,0.125,Have certificate,0.238095238095238
Bà Rịa Vũng Tàu,0.349890430971512,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.7047619047619048
Nam Từ Liêm,0.2330168005843681,0.5,0.6666666666666666,0.625,0.625,Have certificate,0.4095238095238095
Bình Thuận,0.393718042366691,0.875,0.3333333333333333,0.625,0.375,Have certificate,0.3619047619047618
Đường Số 11,0.4368151935719503,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.1238095238095237
Bà Rịa Vũng Tàu,0.476990504017531,0.925,0.5,0.375,0.375,Have certificate,0.3238095238095238
Bến Tre,0.1964937910883857,0.0749999999999999,0.8333333333333334,0.375,0.375,Have certificate,0.5028571428571429
Yên Bái,0.5617238860482103,0.5,0.1666666666666666,0.625,0.125,Have certificate,0.3428571428571428
Vĩnh Long,0.6619430241051862,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.2095238095238095
Bà Rịa Vũng Tàu,0.3864134404674945,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.6476190476190475
Phú Thọ,0.4010226442658875,0.5,0.0,0.375,0.125,Have certificate,0.3809523809523809
Bình Dương,1.0,0.625,0.0,0.125,0.0,Have certificate,0.0476190476190476
Bến Tre,0.3571950328707085,0.5,0.6666666666666666,0.625,0.875,Have certificate,0.6857142857142856
Hải Phòng,0.7078159240321402,0.5,0.3333333333333333,0.625,0.625,Have certificate,0.1714285714285713
Đường Số 11,0.2257121986851716,0.625,0.6666666666666666,0.375,0.625,Have certificate,0.5523809523809523
Nam Từ Liêm,0.5252008765522279,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.218095238095238
Hậu Giang,0.2257121986851716,0.375,0.6666666666666666,0.375,0.625,Have certificate,0.4
Đà Nẵng,0.2695398100803506,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.5142857142857143
Thừa Thiên Huế,0.379108838568298,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5190476190476191
Phú Thọ,0.364499634769905,0.25,0.3333333333333333,0.625,0.375,Have certificate,0.1695238095238095
Bình Thuận,0.5909422936449963,0.375,0.1666666666666666,0.375,0.375,Have certificate,0.3714285714285714
Bình Thuận,0.1964937910883857,0.125,0.3333333333333333,0.625,0.375,Have certificate,0.1409523809523809
Hậu Giang,0.408327246165084,0.35,0.5,0.625,0.375,Have certificate,0.8238095238095238
Tuyên Quang,0.6712929145361577,0.7,0.3333333333333333,0.625,0.875,Have certificate,0.8190476190476189
Lâm Đồng,0.3060628195763331,0.125,0.1666666666666666,0.375,0.125,Have certificate,0.1142857142857143
Thừa Thiên Huế,0.5763330898466034,0.875,0.3333333333333333,0.375,0.375,Have certificate,0.3095238095238095
Bình Định,0.349890430971512,0.5,0.5,0.625,0.625,Have certificate,0.638095238095238
Bình Thuận,0.6493791088385683,0.375,0.5,0.375,0.375,Have certificate,0.7142857142857143
Tuyên Quang,0.2330168005843681,0.3249999999999999,1.0,0.625,1.0,Have certificate,0.7809523809523808
Lâm Đồng,0.1431701972242512,0.3999999999999999,0.1666666666666666,0.0,0.0,Have certificate,0.0457142857142857
Đà Nẵng,0.0504017531044558,0.5,0.3333333333333333,0.0,0.375,Have certificate,0.0809523809523809
Nam Từ Liêm,0.8100803506208911,0.875,0.6666666666666666,0.875,0.875,Have certificate,0.8
Yên Bái,0.4521548575602629,0.625,0.6666666666666666,0.375,0.375,Sale contract,0.619047619047619
Vĩnh Long,1.0,0.5,0.1666666666666666,0.375,0.375,Sale contract,0.438095238095238
Đà Nẵng,0.3279766252739226,0.375,0.6666666666666666,0.375,0.375,Have certificate,0.4571428571428571
Nam Từ Liêm,0.2037983929875821,0.5,0.5,0.375,0.375,Have certificate,0.4333333333333332
Nam Từ Liêm,0.2695398100803506,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.3047619047619048
Bình Định,0.5471146822498174,0.375,0.3333333333333333,0.875,0.875,Have certificate,0.4761904761904761
Đường Số 11,0.6333089846603359,0.5,0.3333333333333333,0.125,0.125,Have certificate,0.1428571428571428
Bình Định,0.1234477720964207,0.5,0.5,0.375,0.375,Have certificate,0.3285714285714285
Tuyên Quang,0.4448502556610664,0.4125000000000001,0.1666666666666666,0.375,0.125,Have certificate,0.437142857142857
Đà Nẵng,0.5617238860482103,0.5,0.3333333333333333,0.625,0.875,Have certificate,0.5714285714285714
Hải Phòng,0.3425858290723155,0.5249999999999999,0.1666666666666666,0.375,0.125,Have certificate,0.238095238095238
Hậu Giang,1.0,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.8095238095238094
Thừa Thiên Huế,0.4448502556610664,0.5,0.5,0.625,0.375,Have certificate,0.5895238095238096
Bình Dương,0.2695398100803506,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.2
Sơn La,0.4740686632578524,0.375,0.1666666666666666,0.625,0.375,Have certificate,0.7047619047619048
Hậu Giang,0.4433893352812271,0.5,0.0,0.375,0.125,Have certificate,0.1476190476190476
Tphcm,0.2111029948867786,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.5333333333333332
Bà Rịa Vũng Tàu,0.6347699050401753,0.5,0.5,0.875,0.875,Have certificate,0.3047619047619048
Tphcm,0.4433893352812271,0.5,0.0,0.375,0.125,Have certificate,0.1476190476190476
Vĩnh Long,0.2695398100803506,0.275,0.5,0.625,0.625,Have certificate,0.557142857142857
Thừa Thiên Huế,0.4156318480642805,0.875,0.6666666666666666,0.375,0.375,Have certificate,0.6523809523809523
Hải Phòng,0.7078159240321402,0.5,0.0,0.125,0.125,Have certificate,0.7142857142857143
Sơn La,0.4740686632578524,0.875,0.5,0.875,0.625,Have certificate,0.7904761904761906
Hưng Yên,0.4521548575602629,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.6619047619047619
Vĩnh Long,0.5105916727538349,0.625,0.0,0.125,0.0,Have certificate,0.4561904761904761
Nam Từ Liêm,0.5836376917457998,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.638095238095238
Phú Thọ,0.420745069393718,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.2142857142857143
Đường Số 11,0.2914536157779401,0.625,0.6666666666666666,1.0,0.875,Have certificate,0.4714285714285714
Lâm Đồng,0.5617238860482103,0.5,1.0,0.375,0.375,Have certificate,0.4
Nam Từ Liêm,0.8539079620160701,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.1571428571428571
Hà Giang,0.5617238860482103,0.5,0.3333333333333333,0.875,0.875,Have certificate,0.2657142857142857
Sơn La,0.4959824689554419,0.5,0.0,0.0,0.0,Have certificate,0.5714285714285714
Yên Bái,0.2622352081811541,0.35,0.3333333333333333,0.625,0.375,Have certificate,0.2285714285714285
Bình Dương,0.7078159240321402,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.6666666666666666
Hải Phòng,0.7078159240321402,0.5,0.3333333333333333,0.625,0.625,Have certificate,0.2095238095238095
Phú Thọ,0.1745799853907962,0.5,0.3333333333333333,0.0,0.0,Sale contract,0.0476190476190476
Phú Thọ,0.7954711468224981,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.1333333333333333
Bình Định,0.3425858290723155,0.2425,0.3333333333333333,0.625,0.375,Have certificate,0.2057142857142857
Đường Số 11,0.7443389335281226,1.0,0.5,1.0,0.625,Have certificate,0.7619047619047619
Bình Dương,0.5252008765522279,0.625,0.5,0.625,0.625,Have certificate,0.3809523809523809
Lâm Đồng,0.3864134404674945,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.4476190476190476
Tuyên Quang,0.4448502556610664,0.5,0.5,0.375,0.375,Have certificate,0.638095238095238
Lâm Đồng,0.364499634769905,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.1904761904761904
Đường Số 11,0.3060628195763331,0.375,0.1666666666666666,0.125,0.375,Have certificate,0.3666666666666666
Phú Thọ,0.6720964207450694,0.375,0.3333333333333333,0.625,0.375,Have certificate,0.6285714285714284
Yên Bái,0.9634769905040176,1.0,0.3333333333333333,0.875,0.625,Have certificate,0.6238095238095237
Tuyên Quang,0.4689554419284149,0.375,0.6666666666666666,0.875,1.0,Have certificate,0.6571428571428571
Hà Giang,0.2863403944485025,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.3904761904761904
Bình Thuận,0.2257121986851716,0.4499999999999999,0.6666666666666666,0.375,0.625,Have certificate,0.5333333333333332
Nam Từ Liêm,0.2695398100803506,0.625,0.1666666666666666,0.125,0.0,Have certificate,0.2857142857142857
Nam Từ Liêm,0.4448502556610664,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.7142857142857143
Bình Dương,0.4704163623082542,0.5,0.5,0.375,0.375,Have certificate,0.3419047619047619
Hưng Yên,0.7078159240321402,0.5,0.3333333333333333,0.0,0.0,Have certificate,0.238095238095238
Hà Giang,1.0,1.0,0.3333333333333333,0.375,0.375,Have certificate,0.2095238095238095
Bình Dương,0.7078159240321402,0.5,0.5,1.0,0.375,Have certificate,0.7428571428571429
Yên Bái,0.7078159240321402,0.625,0.5,0.875,1.0,Have certificate,0.8285714285714284
Phú Thọ,1.0,1.0,0.5,0.375,0.375,Have certificate,0.4619047619047618
Bình Dương,1.0,1.0,0.1666666666666666,0.375,0.375,Have certificate,0.4666666666666667
Hậu Giang,0.7516435354273192,1.0,0.3333333333333333,0.375,0.375,Have certificate,0.5047619047619047
Bình Định,0.3447772096420745,0.3999999999999999,0.3333333333333333,0.625,0.375,Have certificate,0.3904761904761904
Bình Dương,0.4448502556610664,0.375,0.5,0.625,0.625,Have certificate,0.4942857142857143
Nam Từ Liêm,0.7078159240321402,0.5,0.3333333333333333,0.625,0.875,Have certificate,0.5904761904761905
Thừa Thiên Huế,0.4010226442658875,0.5,0.5,0.875,0.375,Have certificate,0.5904761904761905
Lâm Đồng,0.6712929145361577,0.625,0.5,0.625,0.375,Have certificate,0.6
Phú Thọ,1.0,1.0,0.1666666666666666,0.125,0.125,Have certificate,0.5904761904761905
Yên Bái,0.6785975164353543,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.3333333333333333
Bình Thuận,0.4689554419284149,0.55,0.1666666666666666,0.125,0.125,Have certificate,0.4095238095238095
Lâm Đồng,0.2695398100803506,0.375,0.6666666666666666,0.375,0.625,Have certificate,0.5514285714285714
Hải Phòng,0.2841490138787436,0.75,0.6666666666666666,1.0,1.0,Have certificate,0.7619047619047619
Thừa Thiên Huế,0.5105916727538349,0.5,0.5,0.875,1.0,Have certificate,0.6476190476190475
Bến Tre,0.2293644996347699,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.1904761904761904
Hải Phòng,0.5069393718042366,0.625,0.1666666666666666,0.375,0.625,Have certificate,0.3142857142857142
Tphcm,0.3425858290723155,0.375,0.5,0.875,0.625,Have certificate,0.5904761904761905
Hậu Giang,0.2476260043827611,0.5,0.5,0.625,0.375,Have certificate,0.437142857142857
Đà Nẵng,0.5982468955441929,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5952380952380952
Phú Thọ,0.4302410518626735,0.5,0.3333333333333333,0.125,0.375,Have certificate,0.1609523809523809
Hưng Yên,1.0,0.625,0.0,0.0,0.0,Have certificate,0.1809523809523809
Hà Giang,0.1453615777940102,0.5,0.5,0.375,0.375,Have certificate,0.4571428571428571
Đà Nẵng,0.1964937910883857,0.125,0.6666666666666666,0.375,0.875,Have certificate,0.2619047619047618
Lâm Đồng,0.2914536157779401,0.625,0.0,0.0,0.0,Have certificate,0.5828571428571429
Bình Định,0.6055514974433893,1.0,0.0,0.375,0.375,Have certificate,0.1714285714285713
Hà Giang,0.7662527392257121,0.875,0.3333333333333333,0.375,0.375,Have certificate,0.2571428571428572
Bến Tre,0.320672023374726,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.3571428571428571
Thừa Thiên Huế,0.2622352081811541,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.2476190476190476
Phú Thọ,0.2753834915997077,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.8476190476190476
Bình Thuận,0.6712929145361577,1.0,0.1666666666666666,0.375,0.375,Have certificate,0.638095238095238
Bến Tre,0.4704163623082542,0.5,0.5,0.375,0.375,Sale contract,0.3238095238095238
Đà Nẵng,0.6347699050401753,0.5,0.3333333333333333,0.375,0.375,Sale contract,0.1904761904761904
Bà Rịa Vũng Tàu,0.2549306062819576,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.2571428571428572
Lâm Đồng,0.2184075967859751,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.4438095238095237
Hậu Giang,0.3060628195763331,0.5,0.5,0.625,0.375,Have certificate,0.1809523809523809
Đà Nẵng,0.2907231555880204,0.5,0.1666666666666666,0.125,0.375,Have certificate,0.2714285714285714
Nam Từ Liêm,0.814463111760409,1.0,0.3333333333333333,0.375,0.375,Have certificate,0.6857142857142856
Tphcm,0.1563184806428049,0.25,0.3333333333333333,0.125,0.375,Have certificate,0.238095238095238
Hưng Yên,0.3886048210372534,0.3249999999999999,0.3333333333333333,0.375,0.375,Have certificate,0.5714285714285714
Vĩnh Long,0.8539079620160701,0.875,0.1666666666666666,0.375,0.375,Sale contract,0.3285714285714285
Bình Định,1.0,1.0,0.3333333333333333,0.625,0.625,Sale contract,0.5409523809523809
Vĩnh Long,0.7078159240321402,0.625,0.5,0.625,0.875,Have certificate,0.7238095238095237
Tphcm,0.4448502556610664,0.375,0.6666666666666666,0.875,0.625,Have certificate,0.4523809523809523
Đường Số 11,0.7677136596055515,0.425,0.1666666666666666,0.375,0.375,Have certificate,0.1142857142857143
Yên Bái,0.349890430971512,1.0,0.1666666666666666,0.125,0.125,Have certificate,0.5238095238095238
Phú Thọ,0.7078159240321402,0.625,0.0,0.375,0.375,Have certificate,0.038095238095238
Hưng Yên,0.2841490138787436,0.625,0.0,0.0,0.0,Have certificate,0.5809523809523809
Sơn La,0.6712929145361577,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.4285714285714285
Tuyên Quang,0.7078159240321402,0.125,0.1666666666666666,0.125,0.125,Have certificate,0.4095238095238095
Vĩnh Long,0.5252008765522279,0.625,0.6666666666666666,1.0,1.0,Sale contract,0.5399999999999999
Hà Giang,0.4156318480642805,0.375,0.6666666666666666,0.875,0.625,Have certificate,0.5714285714285714
Bình Thuận,0.2403214024835646,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.0952380952380952
Đà Nẵng,0.7443389335281226,0.75,0.3333333333333333,0.125,0.0,Have certificate,0.0333333333333333
Hậu Giang,1.0,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.638095238095238
Bình Dương,0.5982468955441929,0.5,0.5,0.625,0.875,Have certificate,0.8095238095238094
Bình Định,0.2695398100803506,0.875,0.6666666666666666,0.875,0.875,Have certificate,0.7142857142857143
Bình Thuận,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.8476190476190476
Đường Số 11,0.4521548575602629,0.375,0.3333333333333333,0.375,0.625,Have certificate,0.6857142857142856
Bến Tre,0.7078159240321402,0.625,0.3333333333333333,0.375,0.375,Sale contract,0.5238095238095238
Vĩnh Long,0.2695398100803506,0.5,0.3333333333333333,0.125,0.125,Have certificate,0.2095238095238095
Yên Bái,0.7238860482103725,0.3999999999999999,0.5,0.875,0.625,Have certificate,0.8095238095238094
Sơn La,1.0,0.375,0.0,0.375,0.125,Have certificate,0.1047619047619047
Thừa Thiên Huế,1.0,1.0,0.1666666666666666,0.375,0.125,Have certificate,0.4095238095238095
Đà Nẵng,0.1453615777940102,0.25,0.1666666666666666,0.125,0.375,Have certificate,0.3571428571428571
Đường Số 11,0.2841490138787436,0.2875,0.6666666666666666,0.625,0.625,Have certificate,0.4619047619047618
Hải Phòng,0.3060628195763331,0.275,0.1666666666666666,0.125,0.125,Have certificate,0.5904761904761905
Hải Phòng,1.0,1.0,0.0,0.125,0.125,Have certificate,0.1428571428571428
Sơn La,0.7260774287801315,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.5238095238095238
Bà Rịa Vũng Tàu,1.0,1.0,0.3333333333333333,0.375,0.0,Have certificate,0.2666666666666666
Thừa Thiên Huế,1.0,0.625,0.3333333333333333,0.875,0.875,Have certificate,0.0809523809523809
Bình Thuận,1.0,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.6580952380952381
Hưng Yên,0.1234477720964207,0.5,0.5,0.375,0.375,Have certificate,0.3238095238095238
Đà Nẵng,0.3864134404674945,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.1142857142857143
Hà Giang,0.5178962746530313,0.375,0.3333333333333333,0.625,0.625,Have certificate,0.6666666666666666
Sơn La,0.2549306062819576,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.7142857142857143
Đường Số 11,0.5982468955441929,0.5,0.3333333333333333,0.625,0.625,Have certificate,0.4
Bình Định,0.5252008765522279,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.1714285714285713
Yên Bái,0.3425858290723155,0.575,0.5,0.625,0.875,Have certificate,0.8476190476190476
Bình Định,0.7918188458728999,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5904761904761905
Hậu Giang,0.320672023374726,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.0999999999999999
Đà Nẵng,0.4521548575602629,1.0,0.5,0.625,0.125,Sale contract,0.6666666666666666
Lâm Đồng,0.3425858290723155,0.3249999999999999,0.5,0.625,0.875,Have certificate,0.619047619047619
Hải Phòng,0.5617238860482103,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.8285714285714284
Đường Số 11,0.7078159240321402,0.625,0.6666666666666666,1.0,0.625,Have certificate,0.438095238095238
Hải Phòng,0.2111029948867786,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.3219047619047618
Bến Tre,0.281227173119065,0.175,0.1666666666666666,0.125,0.125,Have certificate,0.2847619047619047
Đà Nẵng,0.3119065010956902,0.625,0.1666666666666666,0.125,0.125,Have certificate,0.1504761904761904
Lâm Đồng,0.2403214024835646,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.3047619047619048
Sơn La,0.0942293644996347,0.175,0.5,0.375,0.125,Have certificate,0.16
